engagement_id,customer_id,product_id,session_duration,session_date,device_type,watched_fully
8501,1578,5,260,2024-11-10,Desktop,True
8502,884,6,227,2024-01-19,Tablet,True
8503,420,6,357,2024-01-15,Tablet,False
8504,33,2,202,2024-04-18,Desktop,True
8505,1789,10,60,2024-04-10,Desktop,False
8506,1113,2,25,2024-04-30,Mobile,True
8507,1188,5,275,2024-02-03,Mobile,True
8508,393,7,334,2024-08-18,Mobile,True
8509,1384,6,80,2024-11-09,Mobile,False
8510,1311,3,25,2024-03-05,Tablet,True
8511,1714,10,147,2024-03-14,Mobile,True
8512,658,4,23,2024-08-25,Tablet,False
8513,1854,10,5,2024-03-07,Tablet,False
8514,991,6,98,2024-10-02,Tablet,True
8515,1543,9,277,2024-06-13,Desktop,False
8516,1791,2,199,2024-02-17,Desktop,True
8517,505,6,27,2024-08-14,Desktop,False
8518,855,2,352,2024-09-16,Tablet,True
8519,1340,8,101,2024-03-16,Desktop,False
8520,760,7,178,2024-04-27,Desktop,True
8521,565,3,8,2024-10-28,Tablet,True
8522,1686,1,283,2024-03-19,Tablet,True
8523,160,8,32,2024-09-23,Mobile,True
8524,945,10,329,2024-08-09,Desktop,False
8525,1400,6,354,2024-06-10,Mobile,True
8526,1974,2,215,2024-08-03,Desktop,True
8527,1458,5,124,2024-08-09,Mobile,True
8528,1560,3,272,2024-07-25,Mobile,False
8529,1208,9,134,2024-03-30,Desktop,True
8530,1027,3,94,2024-01-08,Mobile,True
8531,728,7,328,2024-06-25,Tablet,False
8532,1964,6,185,2024-08-21,Desktop,False
8533,519,2,251,2024-06-25,Desktop,False
8534,1773,3,24,2024-01-19,Desktop,False
8535,796,4,49,2024-07-23,Desktop,False
8536,1036,2,133,2024-09-08,Mobile,False
8537,251,4,152,2024-10-26,Tablet,True
8538,97,3,289,2024-10-03,Desktop,True
8539,1439,4,163,2024-08-09,Mobile,True
8540,1839,8,230,2024-09-13,Mobile,True
8541,1687,4,75,2024-03-07,Tablet,False
8542,1489,3,313,2024-07-14,Mobile,True
8543,1688,7,275,2024-01-13,Mobile,True
8544,910,4,250,2024-02-10,Mobile,False
8545,1812,8,234,2024-08-17,Tablet,False
8546,1947,1,97,2024-08-11,Tablet,False
8547,1094,5,117,2024-06-13,Tablet,True
8548,973,3,291,2024-08-03,Tablet,True
8549,325,1,118,2024-10-02,Tablet,True
8550,1195,6,324,2024-04-17,Mobile,True
8551,1938,8,257,2024-10-12,Mobile,True
8552,1248,5,22,2024-07-16,Mobile,True
8553,963,7,107,2024-10-14,Tablet,True
8554,1828,9,49,2024-08-23,Desktop,False
8555,1183,1,136,2024-09-07,Desktop,True
8556,1602,10,82,2024-01-02,Desktop,True
8557,349,9,115,2024-08-11,Desktop,False
8558,1905,7,74,2024-01-04,Desktop,False
8559,1431,5,173,2024-04-15,Desktop,False
8560,1396,6,232,2024-04-28,Desktop,False
8561,297,9,106,2024-04-11,Desktop,True
8562,100,4,261,2024-11-03,Tablet,False
8563,1741,4,129,2024-08-06,Tablet,False
8564,511,9,75,2024-02-26,Tablet,False
8565,1699,8,99,2024-09-17,Tablet,True
8566,1851,6,256,2024-07-22,Tablet,False
8567,119,6,61,2024-05-02,Tablet,False
8568,481,10,219,2024-06-14,Desktop,True
8569,351,6,127,2024-03-23,Mobile,False
8570,1723,7,245,2024-04-27,Tablet,False
8571,626,10,76,2024-10-17,Desktop,True
8572,111,1,342,2024-08-11,Mobile,False
8573,894,3,288,2024-08-07,Tablet,False
8574,1954,4,63,2024-01-06,Mobile,True
8575,1061,3,39,2024-08-27,Mobile,True
8576,1603,9,228,2024-03-19,Desktop,True
8577,795,4,271,2024-10-07,Desktop,True
8578,891,8,315,2024-11-01,Desktop,True
8579,903,6,332,2024-08-20,Tablet,False
8580,1459,7,311,2024-07-07,Mobile,False
8581,787,5,103,2024-01-31,Desktop,True
8582,1186,4,53,2024-02-28,Desktop,True
8583,1001,5,79,2024-03-18,Tablet,True
8584,1162,10,318,2024-04-14,Mobile,True
8585,572,1,115,2024-09-11,Mobile,False
8586,981,10,47,2024-08-21,Desktop,True
8587,1462,3,320,2024-08-06,Tablet,True
8588,1929,5,340,2024-11-07,Mobile,False
8589,235,7,270,2024-04-11,Tablet,True
8590,1900,7,166,2024-05-15,Mobile,True
8591,574,5,186,2024-03-01,Desktop,False
8592,144,5,135,2024-08-24,Mobile,True
8593,709,9,158,2024-09-24,Mobile,True
8594,1054,10,323,2024-09-11,Mobile,False
8595,590,5,90,2024-06-21,Tablet,True
8596,1081,1,135,2024-02-14,Tablet,False
8597,1298,1,235,2024-07-24,Mobile,False
8598,650,10,311,2024-10-15,Mobile,False
8599,245,2,141,2024-06-07,Mobile,False
8600,213,6,193,2024-01-10,Tablet,True
8601,937,6,70,2024-06-25,Mobile,True
8602,1504,6,77,2024-07-15,Tablet,True
8603,1881,5,318,2024-04-05,Tablet,True
8604,592,2,81,2024-01-07,Mobile,True
8605,928,9,47,2024-09-04,Desktop,False
8606,792,4,289,2024-01-08,Tablet,True
8607,564,9,95,2024-07-05,Mobile,False
8608,426,9,55,2024-06-06,Desktop,True
8609,712,5,127,2024-02-19,Mobile,True
8610,1147,1,95,2024-01-03,Tablet,True
8611,1914,3,112,2024-04-24,Mobile,True
8612,302,1,93,2024-01-13,Tablet,False
8613,1290,7,20,2024-07-19,Mobile,False
8614,193,10,90,2024-02-26,Mobile,False
8615,1239,9,273,2024-10-10,Desktop,False
8616,267,5,201,2024-07-06,Mobile,True
8617,1576,7,64,2024-11-12,Tablet,False
8618,282,4,82,2024-06-26,Mobile,False
8619,810,1,197,2024-09-27,Mobile,False
8620,826,5,58,2024-05-08,Tablet,True
8621,236,1,219,2024-02-25,Tablet,False
8622,1392,5,274,2024-03-04,Desktop,False
8623,49,5,329,2024-09-15,Tablet,True
8624,95,6,352,2024-02-22,Mobile,True
8625,1669,5,207,2024-03-19,Desktop,True
8626,996,6,142,2024-03-30,Desktop,False
8627,789,9,179,2024-05-27,Mobile,True
8628,1719,9,261,2024-10-07,Desktop,True
8629,947,6,49,2024-02-18,Tablet,True
8630,1023,7,62,2024-04-01,Tablet,True
8631,1706,2,339,2024-10-29,Tablet,True
8632,773,8,307,2024-04-15,Mobile,True
8633,1883,5,191,2024-07-31,Mobile,True
8634,432,2,217,2024-02-23,Tablet,True
8635,1129,6,73,2024-09-27,Desktop,False
8636,264,6,227,2024-08-11,Mobile,True
8637,276,10,116,2024-04-18,Tablet,True
8638,1951,8,248,2024-03-24,Tablet,False
8639,527,6,224,2024-06-13,Mobile,True
8640,463,10,71,2024-03-08,Desktop,False
8641,1712,1,176,2024-07-01,Desktop,False
8642,399,9,294,2024-02-03,Desktop,False
8643,1142,8,47,2024-09-21,Mobile,True
8644,1026,6,90,2024-02-06,Mobile,True
8645,688,1,329,2024-04-08,Desktop,True
8646,1985,2,67,2024-04-12,Mobile,True
8647,704,5,150,2024-04-15,Tablet,False
8648,1068,1,337,2024-08-15,Desktop,True
8649,746,1,137,2024-05-01,Mobile,True
8650,1624,10,319,2024-05-10,Tablet,True
8651,534,6,135,2024-05-30,Tablet,True
8652,1653,1,335,2024-04-03,Mobile,False
8653,920,10,39,2024-06-23,Mobile,False
8654,1027,5,195,2024-04-14,Desktop,True
8655,983,2,241,2024-09-18,Mobile,True
8656,438,3,74,2024-05-16,Desktop,False
8657,529,8,124,2024-02-18,Mobile,True
8658,1018,2,131,2024-11-10,Desktop,False
8659,852,3,13,2024-09-03,Desktop,False
8660,1699,9,68,2024-09-18,Tablet,True
8661,1018,5,19,2024-01-30,Tablet,True
8662,183,10,261,2024-09-05,Tablet,False
8663,463,10,162,2024-03-23,Mobile,False
8664,297,8,182,2024-08-14,Mobile,False
8665,1150,8,248,2024-08-16,Tablet,False
8666,540,4,59,2024-01-17,Tablet,True
8667,134,2,198,2024-10-24,Desktop,True
8668,1926,2,188,2024-02-22,Tablet,False
8669,1026,3,162,2024-03-29,Mobile,True
8670,339,6,262,2024-04-14,Tablet,False
8671,1902,6,306,2024-11-10,Desktop,True
8672,1897,8,21,2024-10-25,Desktop,True
8673,16,4,155,2024-02-22,Mobile,False
8674,1005,7,111,2024-08-30,Desktop,False
8675,1776,7,327,2024-01-23,Desktop,True
8676,1091,7,305,2024-08-04,Mobile,False
8677,355,8,210,2024-11-07,Tablet,False
8678,1754,3,147,2024-04-28,Desktop,False
8679,1444,7,156,2024-09-22,Tablet,False
8680,1837,1,301,2024-07-05,Desktop,True
8681,1730,8,100,2024-09-06,Mobile,True
8682,1003,1,158,2024-09-01,Desktop,True
8683,1187,4,236,2024-09-24,Mobile,False
8684,1776,5,53,2024-08-16,Mobile,False
8685,1424,3,132,2024-02-11,Tablet,True
8686,856,6,168,2024-05-11,Mobile,False
8687,905,9,303,2024-07-01,Tablet,True
8688,1258,6,306,2024-06-04,Desktop,True
8689,1521,10,240,2024-06-07,Tablet,False
8690,1122,3,190,2024-04-27,Mobile,True
8691,1531,4,300,2024-06-16,Tablet,True
8692,256,10,250,2024-04-07,Tablet,False
8693,1076,10,106,2024-09-03,Desktop,True
8694,1633,10,300,2024-09-11,Tablet,True
8695,739,7,316,2024-04-03,Mobile,False
8696,1229,2,119,2024-04-22,Mobile,True
8697,106,5,143,2024-06-13,Desktop,False
8698,1984,9,337,2024-06-05,Mobile,True
8699,1175,4,180,2024-09-07,Tablet,False
8700,637,8,250,2024-01-11,Tablet,True
8701,220,8,241,2024-05-24,Tablet,False
8702,200,3,316,2024-03-27,Mobile,True
8703,230,2,60,2024-04-03,Desktop,False
8704,355,3,325,2024-06-12,Desktop,True
8705,1271,7,2,2024-04-01,Mobile,False
8706,987,9,52,2024-04-15,Desktop,True
8707,1050,7,128,2024-03-29,Mobile,True
8708,1679,9,37,2024-08-18,Desktop,True
8709,796,5,347,2024-05-25,Desktop,True
8710,1217,10,275,2024-09-04,Tablet,False
8711,826,5,37,2024-08-23,Tablet,False
8712,953,9,257,2024-06-05,Mobile,False
8713,1575,9,88,2024-05-20,Desktop,True
8714,1458,7,38,2024-03-26,Mobile,True
8715,1044,10,194,2024-05-27,Desktop,False
8716,297,5,288,2024-09-23,Mobile,True
8717,124,7,135,2024-05-23,Tablet,True
8718,1769,3,37,2024-01-24,Desktop,True
8719,965,5,35,2024-04-09,Tablet,True
8720,1228,10,301,2024-09-15,Mobile,False
8721,764,8,67,2024-02-06,Mobile,False
8722,517,5,157,2024-01-03,Mobile,False
8723,1096,1,65,2024-06-22,Desktop,True
8724,1953,3,33,2024-06-17,Mobile,False
8725,1897,10,153,2024-06-09,Tablet,False
8726,1432,5,185,2024-01-04,Mobile,False
8727,871,9,91,2024-08-24,Desktop,True
8728,1564,7,325,2024-09-09,Mobile,True
8729,1422,5,75,2024-06-02,Mobile,True
8730,28,2,212,2024-08-11,Desktop,True
8731,951,3,168,2024-01-26,Desktop,True
8732,1691,10,339,2024-02-17,Tablet,True
8733,1034,7,149,2024-07-09,Mobile,True
8734,116,6,75,2024-10-29,Tablet,False
8735,696,4,295,2024-05-15,Tablet,True
8736,1799,7,189,2024-11-06,Tablet,True
8737,121,7,20,2024-10-16,Mobile,False
8738,1091,3,287,2024-04-04,Desktop,True
8739,93,4,11,2024-05-11,Mobile,True
8740,1437,7,327,2024-10-25,Mobile,False
8741,58,4,181,2024-07-13,Desktop,True
8742,696,4,253,2024-07-08,Desktop,False
8743,356,6,150,2024-04-03,Mobile,True
8744,194,8,341,2024-09-05,Desktop,True
8745,421,7,223,2024-08-11,Desktop,False
8746,1389,7,290,2024-08-11,Desktop,True
8747,1716,8,287,2024-05-10,Tablet,False
8748,1885,10,7,2024-10-27,Tablet,True
8749,1707,9,288,2024-04-22,Mobile,True
8750,180,10,51,2024-08-29,Tablet,True
8751,623,7,293,2024-08-29,Mobile,True
8752,123,1,168,2024-03-13,Mobile,False
8753,1777,2,248,2024-07-08,Mobile,False
8754,542,5,80,2024-06-02,Desktop,False
8755,1929,4,134,2024-11-06,Desktop,True
8756,1874,4,161,2024-06-02,Mobile,True
8757,1855,6,219,2024-11-02,Desktop,True
8758,1526,6,72,2024-03-02,Tablet,True
8759,1743,5,335,2024-04-10,Tablet,True
8760,373,1,313,2024-02-24,Tablet,False
8761,1740,6,77,2024-09-05,Desktop,True
8762,465,10,194,2024-09-09,Desktop,True
8763,365,10,24,2024-04-15,Desktop,True
8764,1421,5,19,2024-10-10,Desktop,False
8765,1428,8,84,2024-09-17,Mobile,True
8766,1859,1,79,2024-05-10,Tablet,False
8767,436,4,126,2024-08-28,Tablet,True
8768,1945,7,68,2024-02-20,Mobile,True
8769,50,5,307,2024-07-09,Mobile,True
8770,277,5,115,2024-03-09,Desktop,False
8771,375,10,152,2024-11-09,Tablet,True
8772,821,6,125,2024-08-08,Mobile,False
8773,548,3,225,2024-09-06,Mobile,False
8774,84,6,282,2024-05-05,Desktop,False
8775,1939,9,126,2024-02-17,Tablet,True
8776,83,10,11,2024-05-31,Desktop,True
8777,150,7,292,2024-03-29,Tablet,True
8778,1029,10,48,2024-04-27,Tablet,True
8779,1068,4,15,2024-10-13,Tablet,False
8780,88,5,125,2024-01-27,Desktop,True
8781,433,9,257,2024-10-25,Tablet,False
8782,1933,10,317,2024-07-09,Tablet,False
8783,1451,7,67,2024-06-06,Desktop,True
8784,1949,7,289,2024-05-10,Mobile,True
8785,958,6,248,2024-07-15,Tablet,True
8786,1024,1,349,2024-04-17,Tablet,True
8787,293,1,323,2024-01-28,Tablet,True
8788,842,2,327,2024-04-02,Desktop,False
8789,2,7,313,2024-11-06,Tablet,True
8790,273,6,178,2024-08-14,Mobile,True
8791,1372,3,286,2024-09-26,Tablet,False
8792,1341,2,228,2024-10-20,Tablet,False
8793,199,1,109,2024-08-11,Tablet,False
8794,150,3,173,2024-02-21,Mobile,False
8795,300,2,302,2024-02-22,Mobile,True
8796,253,8,156,2024-08-31,Mobile,True
8797,791,2,127,2024-03-02,Mobile,True
8798,1326,6,220,2024-10-08,Tablet,True
8799,1383,7,130,2024-06-29,Tablet,True
8800,1957,1,209,2024-01-12,Tablet,True
8801,1112,3,260,2024-02-08,Tablet,True
8802,547,9,220,2024-07-01,Tablet,False
8803,887,1,49,2024-07-24,Desktop,True
8804,1810,4,239,2024-04-22,Mobile,True
8805,1360,2,180,2024-03-05,Mobile,False
8806,1605,10,125,2024-07-03,Mobile,True
8807,677,1,106,2024-05-17,Mobile,False
8808,1750,8,240,2024-04-15,Mobile,True
8809,400,5,238,2024-05-15,Desktop,True
8810,26,10,23,2024-05-02,Desktop,True
8811,557,10,38,2024-04-27,Mobile,True
8812,415,4,329,2024-03-02,Mobile,True
8813,1338,6,93,2024-02-22,Mobile,True
8814,1141,2,191,2024-08-28,Mobile,True
8815,443,6,328,2024-10-26,Mobile,False
8816,1352,10,138,2024-09-26,Tablet,True
8817,1641,3,331,2024-07-22,Tablet,True
8818,1449,3,81,2024-05-13,Tablet,False
8819,1826,7,310,2024-11-08,Tablet,True
8820,532,4,211,2024-06-24,Tablet,False
8821,1384,6,339,2024-01-23,Tablet,True
8822,1718,8,4,2024-10-31,Desktop,True
8823,776,10,56,2024-03-02,Tablet,False
8824,1018,4,170,2024-05-11,Desktop,True
8825,805,6,153,2024-10-02,Mobile,False
8826,1462,9,264,2024-04-03,Desktop,False
8827,529,1,173,2024-04-26,Mobile,False
8828,1582,10,172,2024-04-18,Tablet,False
8829,1074,2,37,2024-09-11,Tablet,False
8830,1596,9,139,2024-01-14,Desktop,False
8831,928,4,120,2024-01-12,Desktop,True
8832,1093,9,98,2024-01-21,Tablet,True
8833,1902,10,281,2024-10-12,Tablet,True
8834,503,3,227,2024-08-19,Mobile,False
8835,1330,6,70,2024-09-04,Desktop,True
8836,529,6,4,2024-07-29,Tablet,True
8837,1927,8,130,2024-01-16,Desktop,True
8838,1933,3,137,2024-08-25,Mobile,False
8839,592,6,127,2024-03-04,Desktop,True
8840,838,8,29,2024-08-16,Mobile,True
8841,388,8,27,2024-09-12,Tablet,False
8842,13,4,52,2024-06-04,Tablet,True
8843,696,9,78,2024-10-28,Desktop,True
8844,517,6,46,2024-08-06,Tablet,True
8845,403,6,223,2024-05-09,Mobile,True
8846,1391,2,53,2024-07-01,Mobile,False
8847,1276,6,286,2024-02-04,Desktop,False
8848,340,6,122,2024-01-04,Desktop,True
8849,1052,3,353,2024-03-30,Desktop,True
8850,817,10,297,2024-08-20,Mobile,False
8851,1722,7,315,2024-01-17,Tablet,False
8852,576,7,13,2024-02-27,Desktop,True
8853,1689,10,349,2024-02-09,Mobile,True
8854,687,6,253,2024-07-24,Mobile,True
8855,1964,3,10,2024-09-11,Tablet,True
8856,488,1,76,2024-04-17,Desktop,True
8857,885,10,11,2024-02-17,Tablet,False
8858,1581,10,299,2024-08-07,Desktop,False
8859,358,10,216,2024-05-09,Tablet,True
8860,1891,5,98,2024-01-03,Desktop,False
8861,631,7,96,2024-10-07,Mobile,True
8862,1646,8,120,2024-05-11,Mobile,False
8863,1422,9,290,2024-10-04,Desktop,False
8864,290,10,82,2024-10-26,Desktop,True
8865,326,1,156,2024-08-31,Mobile,True
8866,191,2,283,2024-08-22,Tablet,False
8867,1094,4,176,2024-07-11,Desktop,False
8868,1542,9,222,2024-02-25,Desktop,True
8869,111,8,19,2024-03-04,Tablet,False
8870,932,2,269,2024-09-29,Tablet,True
8871,1561,1,236,2024-08-31,Desktop,True
8872,879,7,112,2024-09-14,Desktop,False
8873,1388,4,277,2024-01-26,Tablet,True
8874,31,5,342,2024-03-18,Tablet,False
8875,1818,2,18,2024-02-25,Tablet,False
8876,1996,2,161,2024-08-24,Mobile,True
8877,110,9,152,2024-08-29,Mobile,True
8878,1870,8,47,2024-04-07,Mobile,False
8879,850,6,191,2024-06-20,Desktop,True
8880,259,5,191,2024-06-04,Mobile,False
8881,1338,10,209,2024-06-08,Desktop,False
8882,1927,3,320,2024-10-03,Desktop,True
8883,522,1,36,2024-03-16,Tablet,True
8884,800,5,140,2024-04-25,Desktop,True
8885,428,9,37,2024-09-05,Tablet,True
8886,1400,9,211,2024-10-28,Tablet,True
8887,703,5,249,2024-09-19,Mobile,False
8888,574,5,262,2024-10-25,Tablet,True
8889,1822,9,260,2024-10-14,Desktop,True
8890,921,4,83,2024-01-18,Desktop,True
8891,476,2,215,2024-10-22,Tablet,True
8892,1726,9,289,2024-06-06,Desktop,True
8893,1838,10,110,2024-03-31,Desktop,True
8894,288,9,150,2024-06-03,Tablet,True
8895,379,5,269,2024-05-20,Mobile,True
8896,1493,5,5,2024-01-13,Desktop,True
8897,994,10,96,2024-07-22,Desktop,True
8898,1307,4,311,2024-04-25,Desktop,True
8899,1089,6,19,2024-09-12,Tablet,True
8900,180,7,223,2024-10-06,Tablet,False
8901,1773,10,140,2024-09-28,Desktop,True
8902,316,2,55,2024-06-27,Tablet,True
8903,1095,2,252,2024-06-14,Tablet,True
8904,1369,7,313,2024-01-19,Desktop,True
8905,1754,5,77,2024-05-21,Tablet,False
8906,723,1,153,2024-10-25,Tablet,False
8907,876,7,55,2024-07-28,Mobile,True
8908,270,9,88,2024-10-12,Desktop,True
8909,491,3,71,2024-02-22,Mobile,False
8910,912,10,202,2024-03-01,Tablet,True
8911,804,6,151,2024-05-09,Desktop,True
8912,79,8,69,2024-09-09,Tablet,True
8913,214,8,236,2024-01-18,Mobile,False
8914,751,4,165,2024-09-05,Tablet,True
8915,324,10,317,2024-01-11,Mobile,True
8916,1467,4,124,2024-06-14,Tablet,False
8917,489,5,337,2024-02-24,Mobile,False
8918,412,2,338,2024-04-27,Mobile,False
8919,726,6,118,2024-07-07,Tablet,True
8920,915,9,211,2024-04-08,Mobile,False
8921,941,3,288,2024-06-21,Mobile,False
8922,622,3,205,2024-01-01,Desktop,True
8923,125,3,323,2024-02-15,Desktop,True
8924,1673,3,190,2024-05-24,Mobile,False
8925,1109,2,251,2024-01-08,Tablet,True
8926,1600,6,313,2024-03-05,Tablet,False
8927,1608,3,359,2024-02-12,Tablet,False
8928,533,10,109,2024-10-16,Desktop,True
8929,213,1,90,2024-01-21,Desktop,False
8930,2,10,340,2024-02-08,Mobile,False
8931,1945,5,94,2024-07-07,Tablet,False
8932,1788,7,41,2024-07-25,Tablet,True
8933,287,4,232,2024-07-15,Tablet,False
8934,1435,10,178,2024-06-26,Tablet,False
8935,158,8,358,2024-02-09,Mobile,True
8936,42,10,91,2024-06-21,Mobile,True
8937,1438,10,187,2024-07-29,Mobile,True
8938,766,9,161,2024-08-02,Tablet,True
8939,743,7,8,2024-06-22,Desktop,True
8940,918,4,324,2024-03-12,Tablet,False
8941,1860,8,97,2024-04-04,Mobile,False
8942,1578,8,79,2024-11-04,Desktop,True
8943,215,6,54,2024-07-08,Mobile,False
8944,1902,2,90,2024-08-05,Mobile,True
8945,767,2,335,2024-06-26,Mobile,False
8946,659,7,254,2024-07-07,Mobile,True
8947,427,4,68,2024-09-16,Tablet,False
8948,820,2,16,2024-01-25,Tablet,True
8949,1737,6,132,2024-05-13,Desktop,False
8950,58,8,145,2024-10-31,Tablet,False
8951,1415,5,319,2024-04-01,Tablet,False
8952,750,7,93,2024-02-29,Mobile,True
8953,1236,2,66,2024-05-18,Tablet,True
8954,580,5,83,2024-10-15,Mobile,False
8955,311,2,190,2024-04-21,Mobile,True
8956,1229,3,310,2024-09-20,Mobile,True
8957,406,7,95,2024-11-04,Desktop,True
8958,1214,4,99,2024-07-09,Desktop,True
8959,125,9,273,2024-03-04,Tablet,True
8960,1021,9,273,2024-08-10,Mobile,False
8961,22,6,54,2024-09-29,Tablet,True
8962,564,5,167,2024-01-05,Desktop,True
8963,702,7,268,2024-06-22,Tablet,True
8964,392,6,172,2024-10-18,Mobile,True
8965,1041,3,55,2024-03-25,Tablet,True
8966,1956,2,287,2024-01-18,Tablet,True
8967,280,4,190,2024-10-10,Mobile,False
8968,1608,6,119,2024-03-17,Tablet,True
8969,1379,2,112,2024-02-19,Mobile,True
8970,1595,6,220,2024-10-01,Mobile,False
8971,752,5,207,2024-10-25,Mobile,True
8972,1585,8,125,2024-06-14,Desktop,True
8973,288,1,97,2024-03-01,Mobile,True
8974,1958,2,2,2024-07-21,Desktop,False
8975,220,2,315,2024-01-09,Mobile,False
8976,1821,2,146,2024-09-12,Tablet,True
8977,874,3,285,2024-05-31,Mobile,True
8978,1704,10,338,2024-05-30,Tablet,False
8979,1434,9,176,2024-02-04,Desktop,False
8980,1412,9,194,2024-04-21,Tablet,True
8981,1691,3,125,2024-08-13,Desktop,False
8982,1094,7,306,2024-03-15,Tablet,True
8983,973,5,43,2024-01-17,Mobile,True
8984,1652,9,57,2024-08-22,Mobile,False
8985,780,7,267,2024-04-17,Mobile,True
8986,897,2,283,2024-10-23,Tablet,True
8987,676,6,185,2024-02-03,Desktop,False
8988,1301,2,15,2024-10-09,Tablet,False
8989,385,10,20,2024-11-01,Desktop,True
8990,1091,7,316,2024-09-01,Desktop,True
8991,1348,7,296,2024-01-29,Tablet,False
8992,1054,2,187,2024-06-30,Tablet,False
8993,671,8,299,2024-10-15,Mobile,False
8994,1592,4,234,2024-09-30,Mobile,False
8995,1740,2,100,2024-08-23,Desktop,False
8996,1418,3,197,2024-05-11,Mobile,True
8997,1427,7,192,2024-01-25,Tablet,True
8998,129,2,135,2024-05-29,Mobile,False
8999,1148,3,122,2024-05-13,Desktop,True
9000,841,2,354,2024-05-16,Tablet,True
9001,1437,1,341,2024-04-17,Mobile,True
9002,439,4,320,2024-09-24,Mobile,False
9003,6,1,207,2024-07-21,Tablet,True
9004,1457,8,242,2024-05-21,Mobile,True
9005,479,7,102,2024-05-20,Desktop,True
9006,197,3,344,2024-10-08,Desktop,True
9007,1380,4,161,2024-11-13,Tablet,True
9008,732,4,168,2024-06-14,Mobile,False
9009,712,6,2,2024-02-19,Tablet,True
9010,1237,9,113,2024-02-04,Desktop,True
9011,466,4,151,2024-08-24,Desktop,False
9012,825,7,166,2024-09-25,Desktop,False
9013,1814,5,148,2024-06-06,Mobile,True
9014,780,10,40,2024-01-25,Desktop,True
9015,1084,1,28,2024-11-13,Mobile,True
9016,635,2,86,2024-09-26,Tablet,False
9017,646,1,126,2024-01-20,Mobile,False
9018,1846,9,268,2024-04-13,Tablet,True
9019,1556,7,307,2024-05-12,Tablet,True
9020,260,9,331,2024-02-13,Tablet,False
9021,1321,4,38,2024-04-02,Tablet,False
9022,960,9,217,2024-10-11,Tablet,True
9023,727,10,44,2024-01-20,Tablet,False
9024,999,6,342,2024-09-28,Desktop,False
9025,936,9,20,2024-01-30,Tablet,True
9026,1961,4,91,2024-05-27,Desktop,True
9027,1358,1,126,2024-08-30,Mobile,False
9028,1294,5,90,2024-02-16,Mobile,True
9029,475,6,90,2024-02-22,Mobile,False
9030,1066,8,135,2024-09-02,Tablet,True
9031,1739,9,69,2024-02-23,Tablet,True
9032,337,4,45,2024-11-05,Desktop,False
9033,322,4,211,2024-04-08,Tablet,True
9034,1672,6,126,2024-10-19,Tablet,False
9035,1186,1,170,2024-08-07,Tablet,True
9036,1612,2,226,2024-09-21,Desktop,True
9037,1505,3,312,2024-01-06,Tablet,True
9038,1429,9,91,2024-01-09,Mobile,True
9039,645,1,102,2024-05-16,Tablet,True
9040,623,3,259,2024-08-17,Desktop,True
9041,938,1,343,2024-06-06,Desktop,True
9042,1287,1,206,2024-01-07,Desktop,True
9043,222,8,34,2024-08-15,Tablet,True
9044,1664,8,127,2024-07-27,Mobile,True
9045,1429,2,20,2024-10-23,Tablet,True
9046,956,5,276,2024-01-20,Desktop,True
9047,248,10,167,2024-06-10,Mobile,False
9048,782,3,134,2024-05-26,Desktop,True
9049,1829,3,238,2024-05-11,Desktop,True
9050,445,4,153,2024-06-22,Mobile,True
9051,797,1,95,2024-02-28,Mobile,False
9052,1741,10,305,2024-05-17,Mobile,False
9053,1546,1,326,2024-03-13,Mobile,False
9054,1298,6,272,2024-01-28,Desktop,True
9055,99,5,28,2024-11-12,Tablet,True
9056,1446,8,232,2024-07-31,Tablet,True
9057,1041,4,155,2024-03-18,Mobile,False
9058,1502,8,318,2024-07-10,Tablet,True
9059,521,5,311,2024-10-19,Mobile,True
9060,172,10,81,2024-06-25,Desktop,True
9061,107,7,182,2024-07-15,Mobile,False
9062,1441,7,189,2024-02-05,Mobile,True
